brain_region,model_type,timestamp,is_directed,num_nodes,num_edges,density,is_connected,avg_degree,median_degree,max_degree,transitivity,avg_clustering,avg_shortest_path,diameter,global_efficiency,laplacian_eigenvals,laplacian_second_smallest,laplacian_largest,algebraic_connectivity,normalized_laplacian_eigenvals,normalized_laplacian_largest,spectral_gap,lcc_avg_shortest_path,lcc_diameter,lcc_laplacian_eigenvals,lcc_laplacian_second_smallest,lcc_laplacian_largest,lcc_algebraic_connectivity,lcc_normalized_laplacian_eigenvals,lcc_normalized_laplacian_largest,lcc_spectral_gap
AL,original,2025-05-23T19:52:46.740321,False,1041,8246,0.015233133821030075,True,15.842459173871278,12.0,420,0.18943579964205048,0.3642086076199397,3.1207899209340133,13.0,0.371532185797423,"[2.58847722e-13 9.15209808e-02 2.50843873e-01 ... 2.96255980e+03
 3.21897596e+03 3.65157144e+03]",0.09152098082490273,3651.5714387317535,0.09152098082490273,"[-8.40724854e-17  1.20508666e-02  2.94523271e-02 ...  1.94102789e+00
  1.95211915e+00  1.95747428e+00]",1.957474275412146,0.09152098082464388,,,,,,,,,
AL,configuration_model,2025-05-23T19:52:49.584686,False,1041,7683,0.014193083573487031,False,14.760806916426512,12.0,281,0.0676981653712304,0.09720208180858199,,,0.38850254932095063,"[3.83584402e-15 3.71880435e-01 5.69198610e-01 ... 2.61000295e+02
 2.70072154e+02 2.82095848e+02]",0.3718804351230016,282.0958480896512,0.3718804351230016,"[1.96561836e-16 2.78962478e-01 3.86716496e-01 ... 1.53448406e+00
 1.61362954e+00 1.72127162e+00]",1.721271622819423,0.3718804351229978,2.743808427029844,6.0,"[3.83584402e-15 3.71880435e-01 5.69198610e-01 ... 2.61000295e+02
 2.70072154e+02 2.82095848e+02]",0.3718804351230016,282.0958480896512,0.3718804351230016,"[1.96561836e-16 2.78962478e-01 3.86716496e-01 ... 1.53448406e+00
 1.61362954e+00 1.72127162e+00]",1.721271622819423,0.3718804351229978
AL,coarsened,2025-05-23T19:52:50.174863,False,521,1440,0.01063044441163443,True,5.527831094049904,4.0,227,0.08328453261108264,0.37441176369112744,3.4938801122102467,13.0,0.3397824757960674,"[3.04949948e-13 9.46758460e-02 2.52607649e-01 3.28683854e-01
 3.36735542e-01 3.62842128e-01 3.96079202e-01 8.09524317e-01
 8.94925146e-01 9.13089544e-01 9.81031524e-01 1.05999419e+00
 1.20082475e+00 1.36598489e+00 1.43638597e+00 1.45379389e+00
 1.55433821e+00 1.60325046e+00 1.68069885e+00 1.69863171e+00
 1.71055672e+00 1.81484949e+00 1.91309837e+00 1.94811308e+00
 2.00059631e+00 2.01069793e+00 2.03604037e+00 2.11224258e+00
 2.11603224e+00 2.15936385e+00 2.20009982e+00 2.26653203e+00
 2.30983361e+00 2.38403925e+00 2.44487535e+00 2.60551117e+00
 2.62078723e+00 2.63052697e+00 2.65189621e+00 2.83562116e+00
 2.95352472e+00 2.97884887e+00 2.99724082e+00 2.99851006e+00
 2.99880289e+00 3.00000000e+00 3.00000000e+00 3.00000000e+00
 3.00000000e+00 3.00000000e+00 3.00000000e+00 3.00000000e+00
 3.00000000e+00 3.00000000e+00 3.00000000e+00 3.00000000e+00
 3.00000000e+00 3.01941383e+00 3.10040145e+00 3.14398434e+00
 3.17623751e+00 3.40095754e+00 3.42030717e+00 3.50071883e+00
 3.55666809e+00 3.58169726e+00 3.64982729e+00 3.65882187e+00
 3.73174934e+00 3.74304907e+00 3.76607961e+00 3.82466742e+00
 3.91609711e+00 3.93956378e+00 3.98406756e+00 3.98487978e+00
 3.99261223e+00 3.99704314e+00 4.00000000e+00 4.00000000e+00
 4.00000000e+00 4.00000000e+00 4.00000000e+00 4.00000000e+00
 4.00000000e+00 4.04916595e+00 4.21974232e+00 4.24366540e+00
 4.25852867e+00 4.36622773e+00 4.45302490e+00 4.61619528e+00
 4.85745951e+00 4.92363928e+00 4.94379660e+00 4.97939624e+00
 4.99748467e+00 5.00000000e+00 5.00000000e+00 5.00176655e+00
 5.01862742e+00 5.04550543e+00 5.04871540e+00 5.08872607e+00
 5.14338332e+00 5.15765239e+00 5.19190906e+00 5.31363683e+00
 5.32576268e+00 5.33302616e+00 5.34639885e+00 5.37621216e+00
 5.40028732e+00 5.41656777e+00 5.48511833e+00 5.67274809e+00
 5.67378801e+00 5.69743750e+00 5.71976382e+00 5.72911682e+00
 5.77566285e+00 5.84982304e+00 5.94947922e+00 5.99875717e+00
 6.00000000e+00 6.00000000e+00 6.03405540e+00 6.08131903e+00
 6.11354061e+00 6.28243393e+00 6.36755987e+00 6.45363186e+00
 6.52798746e+00 6.77977437e+00 6.79447118e+00 6.93072739e+00
 7.00000000e+00 7.00000000e+00 7.00000000e+00 7.03764439e+00
 7.06462207e+00 7.24359694e+00 7.38714022e+00 7.48904126e+00
 7.59516802e+00 7.77689931e+00 7.78810048e+00 7.87976110e+00
 7.90883970e+00 7.99894437e+00 8.00000000e+00 8.05004759e+00
 8.08780449e+00 8.30834739e+00 8.37534535e+00 8.44749118e+00
 8.64406358e+00 8.80835806e+00 8.81357810e+00 8.91207671e+00
 8.97744376e+00 9.06340915e+00 9.10268107e+00 9.17251143e+00
 9.32523375e+00 9.34926243e+00 9.53499194e+00 9.58652540e+00
 9.59255186e+00 9.62317206e+00 9.64810187e+00 9.78096828e+00
 9.85521884e+00 9.99821371e+00 1.00292439e+01 1.00645430e+01
 1.03326705e+01 1.04345913e+01 1.04487292e+01 1.06288987e+01
 1.07464069e+01 1.07608268e+01 1.09561053e+01 1.09681116e+01
 1.09884266e+01 1.09983556e+01 1.10293733e+01 1.11028165e+01
 1.11753658e+01 1.12212068e+01 1.13027505e+01 1.14536513e+01
 1.14986806e+01 1.15908662e+01 1.16045739e+01 1.17009717e+01
 1.17627835e+01 1.17975068e+01 1.19704175e+01 1.19827520e+01
 1.19946477e+01 1.19999425e+01 1.20062161e+01 1.20403110e+01
 1.22135427e+01 1.22333204e+01 1.23854625e+01 1.25012898e+01
 1.25161231e+01 1.25469881e+01 1.26657841e+01 1.27312638e+01
 1.28967489e+01 1.33185068e+01 1.33859569e+01 1.35352570e+01
 1.35521899e+01 1.35844202e+01 1.36682762e+01 1.37679551e+01
 1.37865662e+01 1.38825499e+01 1.39118276e+01 1.41166367e+01
 1.41923881e+01 1.42029033e+01 1.42427055e+01 1.45004261e+01
 1.46375388e+01 1.46783402e+01 1.48472591e+01 1.48616967e+01
 1.50169470e+01 1.51594752e+01 1.51827475e+01 1.53648334e+01
 1.53736662e+01 1.54816353e+01 1.56048364e+01 1.57014361e+01
 1.57990958e+01 1.58092205e+01 1.59150711e+01 1.59285987e+01
 1.61107539e+01 1.62360934e+01 1.64220251e+01 1.64276656e+01
 1.65638044e+01 1.67070135e+01 1.68588370e+01 1.69614782e+01
 1.70319205e+01 1.71241714e+01 1.71369614e+01 1.71772802e+01
 1.72323312e+01 1.73302305e+01 1.73794906e+01 1.75316177e+01
 1.75936299e+01 1.76789118e+01 1.79295464e+01 1.79828188e+01
 1.81397236e+01 1.82592499e+01 1.83488088e+01 1.83638194e+01
 1.84070187e+01 1.87141366e+01 1.88515743e+01 1.89390719e+01
 1.89549688e+01 1.91310165e+01 1.93776669e+01 1.93875475e+01
 1.94245565e+01 1.95900264e+01 1.97836859e+01 1.98998240e+01
 1.99983111e+01 2.00000000e+01 2.00668052e+01 2.01106051e+01
 2.02873963e+01 2.03575527e+01 2.05695201e+01 2.05987251e+01
 2.06531013e+01 2.07382414e+01 2.08709655e+01 2.09070206e+01
 2.09344472e+01 2.12593955e+01 2.13408514e+01 2.14998828e+01
 2.15118389e+01 2.15484310e+01 2.16956150e+01 2.17241430e+01
 2.18726632e+01 2.19363863e+01 2.19428458e+01 2.20806364e+01
 2.20996382e+01 2.25165685e+01 2.26537424e+01 2.27255303e+01
 2.29115706e+01 2.30734339e+01 2.33819401e+01 2.35448736e+01
 2.36885702e+01 2.37092418e+01 2.37856057e+01 2.39164437e+01
 2.39534080e+01 2.39946852e+01 2.41250920e+01 2.41712497e+01
 2.42757741e+01 2.44928281e+01 2.46248046e+01 2.46770264e+01
 2.48040203e+01 2.48902968e+01 2.52045996e+01 2.54706214e+01
 2.56127308e+01 2.57262810e+01 2.57360064e+01 2.57976367e+01
 2.58200561e+01 2.59873857e+01 2.59898429e+01 2.62055192e+01
 2.65706578e+01 2.65837881e+01 2.66372745e+01 2.68392304e+01
 2.70534556e+01 2.71343015e+01 2.75020719e+01 2.75390871e+01
 2.77116416e+01 2.77390475e+01 2.77736987e+01 2.78439800e+01
 2.80556044e+01 2.81210609e+01 2.84045286e+01 2.85921554e+01
 2.87884009e+01 2.89797612e+01 2.94095249e+01 2.94599076e+01
 2.94986506e+01 2.97750237e+01 2.98751460e+01 2.98905475e+01
 3.00887917e+01 3.05288514e+01 3.07316879e+01 3.10219554e+01
 3.10924141e+01 3.14723581e+01 3.15448696e+01 3.16824733e+01
 3.18613557e+01 3.19302621e+01 3.20302201e+01 3.20902288e+01
 3.22926070e+01 3.26645594e+01 3.27611332e+01 3.29644801e+01
 3.30678244e+01 3.31823964e+01 3.32292597e+01 3.34161392e+01
 3.40266088e+01 3.41573506e+01 3.42528503e+01 3.44422870e+01
 3.44928987e+01 3.48881554e+01 3.51439054e+01 3.51458418e+01
 3.52031531e+01 3.53835392e+01 3.56903558e+01 3.58185557e+01
 3.61894560e+01 3.62050544e+01 3.64541026e+01 3.67934341e+01
 3.68253914e+01 3.71697890e+01 3.72180099e+01 3.82113940e+01
 3.84236126e+01 3.84879394e+01 3.86130199e+01 3.86708117e+01
 3.89004135e+01 3.91015000e+01 3.91267982e+01 3.92586723e+01
 3.95864570e+01 3.98693515e+01 4.01950093e+01 4.05430759e+01
 4.07948567e+01 4.08174390e+01 4.11223988e+01 4.14599626e+01
 4.15748397e+01 4.18642305e+01 4.20394003e+01 4.22495367e+01
 4.22725573e+01 4.26875800e+01 4.32146160e+01 4.34581212e+01
 4.34821461e+01 4.37554422e+01 4.38430171e+01 4.39843916e+01
 4.41982297e+01 4.51823112e+01 4.54567834e+01 4.58012324e+01
 4.59024666e+01 4.60247622e+01 4.66872363e+01 4.68860998e+01
 4.72760782e+01 4.75507981e+01 4.86690836e+01 4.90200052e+01
 4.93760957e+01 4.95186617e+01 4.96532135e+01 4.99013282e+01
 5.02248103e+01 5.04320087e+01 5.10266779e+01 5.14851810e+01
 5.20093115e+01 5.22321885e+01 5.30507346e+01 5.30721055e+01
 5.33510190e+01 5.50208384e+01 5.51649856e+01 5.55581747e+01
 5.59329171e+01 5.65188609e+01 5.65320030e+01 5.71013204e+01
 5.71737216e+01 5.76831971e+01 5.85351530e+01 5.86563065e+01
 6.23181005e+01 6.26270509e+01 6.33338209e+01 6.49400525e+01
 6.56801442e+01 6.59510240e+01 6.96535899e+01 7.16012588e+01
 7.17939240e+01 7.22817250e+01 8.06069186e+01 8.30781486e+01
 8.49662167e+01 8.74051923e+01 8.94397362e+01 8.97412784e+01
 9.02742479e+01 9.09018975e+01 9.29362787e+01 9.73077532e+01
 1.02392787e+02 1.06963902e+02 1.19106444e+02 1.26921136e+02
 1.33895834e+02 1.44469956e+02 1.45581010e+02 1.54562038e+02
 1.92716898e+02 1.99880038e+02 2.45863852e+02 2.47427892e+02
 2.51886203e+02 2.73120142e+02 2.76332798e+02 2.98604888e+02
 3.37221554e+02 3.57886603e+02 3.66682102e+02 3.96757348e+02
 4.46021538e+02 4.91373760e+02 5.74343203e+02 5.82604956e+02
 7.08323017e+02 7.17681561e+02 8.49182588e+02 9.75675036e+02
 1.03215810e+03 1.15247026e+03 1.21542062e+03 1.37583336e+03
 2.67304869e+03 2.83851311e+03 6.33930825e+03 1.10287860e+04
 1.66499095e+04]",0.09467584602334728,16649.909546741757,0.09467584602334728,"[6.76542156e-17 1.20847585e-02 3.03736861e-02 4.11093024e-02
 5.12029081e-02 5.90328674e-02 6.40546074e-02 6.92459007e-02
 6.96037694e-02 8.60385654e-02 1.19793331e-01 1.21625128e-01
 1.23199102e-01 1.37652179e-01 1.58197273e-01 1.58440196e-01
 1.70068306e-01 1.87593558e-01 2.12970512e-01 2.15515301e-01
 2.36153460e-01 2.37154021e-01 2.53759707e-01 2.66906745e-01
 2.69624251e-01 2.88142537e-01 2.96188113e-01 2.96918409e-01
 3.03678194e-01 3.29517118e-01 3.33394222e-01 3.36728459e-01
 3.44803299e-01 3.45211961e-01 3.46596013e-01 3.50371739e-01
 3.77451067e-01 3.81698883e-01 3.86367899e-01 3.89729531e-01
 4.02841798e-01 4.06987535e-01 4.13020251e-01 4.13361456e-01
 4.14189383e-01 4.39868085e-01 4.44755741e-01 4.46358556e-01
 4.60557282e-01 4.79811558e-01 4.85854907e-01 4.86416992e-01
 4.87798750e-01 4.94956094e-01 4.99916096e-01 5.14449448e-01
 5.34076590e-01 5.35339018e-01 5.37389748e-01 5.38959353e-01
 5.45274505e-01 5.45351285e-01 5.55409165e-01 5.56454625e-01
 5.62390013e-01 5.72043480e-01 5.74188289e-01 5.74935039e-01
 5.81854768e-01 5.83942011e-01 5.93188384e-01 6.16729106e-01
 6.18624635e-01 6.24889208e-01 6.25606928e-01 6.26604207e-01
 6.26882536e-01 6.27256774e-01 6.41005530e-01 6.41644555e-01
 6.43020232e-01 6.43732312e-01 6.44783858e-01 6.50105676e-01
 6.54593353e-01 6.54808972e-01 6.61348875e-01 6.68540929e-01
 6.73596972e-01 6.73942005e-01 6.77967205e-01 6.78231324e-01
 6.81239627e-01 6.84034176e-01 6.84652524e-01 6.97955112e-01
 6.98368843e-01 7.00339961e-01 7.01345000e-01 7.04636822e-01
 7.07915256e-01 7.12057386e-01 7.20268293e-01 7.23327622e-01
 7.24299782e-01 7.26325918e-01 7.27105949e-01 7.29505164e-01
 7.31328610e-01 7.53520628e-01 7.56904766e-01 7.63056275e-01
 7.65529591e-01 7.69008776e-01 7.72462569e-01 7.73001779e-01
 7.76122336e-01 7.81207240e-01 7.86232409e-01 7.88462457e-01
 7.91308701e-01 7.92987972e-01 7.93036643e-01 7.95289632e-01
 7.96319539e-01 7.98071741e-01 8.03460728e-01 8.04105120e-01
 8.05230899e-01 8.09778334e-01 8.15194647e-01 8.24689957e-01
 8.28202999e-01 8.31555764e-01 8.39975052e-01 8.43029220e-01
 8.44773223e-01 8.46374415e-01 8.48855124e-01 8.49539064e-01
 8.51879931e-01 8.53628382e-01 8.57954297e-01 8.69873604e-01
 8.72313574e-01 8.76011579e-01 8.77920819e-01 8.80211126e-01
 8.82748631e-01 8.88418987e-01 8.91345306e-01 8.93140316e-01
 8.94078020e-01 8.94935275e-01 8.97010933e-01 8.97255899e-01
 9.00029073e-01 9.03737019e-01 9.06457791e-01 9.08214804e-01
 9.10041972e-01 9.10595605e-01 9.11607893e-01 9.11892738e-01
 9.18081405e-01 9.19069702e-01 9.24386121e-01 9.32932753e-01
 9.33604512e-01 9.37558855e-01 9.37649987e-01 9.40846755e-01
 9.41675190e-01 9.42887803e-01 9.44298639e-01 9.47759071e-01
 9.48594217e-01 9.51219585e-01 9.60315269e-01 9.63196955e-01
 9.66423897e-01 9.67167596e-01 9.69178729e-01 9.71517184e-01
 9.72652124e-01 9.77729264e-01 9.80059973e-01 9.82050284e-01
 9.82662274e-01 9.84669193e-01 9.85286720e-01 9.86343521e-01
 9.89294136e-01 9.90528406e-01 9.91518632e-01 9.92103808e-01
 9.94575212e-01 9.94874089e-01 9.98102115e-01 9.98546455e-01
 9.98600650e-01 9.99662500e-01 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00022354e+00
 1.00376773e+00 1.00435387e+00 1.00636629e+00 1.00741600e+00
 1.00806975e+00 1.01569836e+00 1.02051512e+00 1.02513307e+00
 1.02722092e+00 1.02745889e+00 1.03044817e+00 1.03657289e+00
 1.03812434e+00 1.04066919e+00 1.04208792e+00 1.04630743e+00
 1.04735784e+00 1.04877301e+00 1.05614564e+00 1.05636062e+00
 1.05657112e+00 1.05824669e+00 1.06160539e+00 1.06428142e+00
 1.06731101e+00 1.06800357e+00 1.06999111e+00 1.07068322e+00
 1.07824471e+00 1.08007687e+00 1.08116512e+00 1.08263418e+00
 1.08274328e+00 1.08917009e+00 1.08960796e+00 1.09013545e+00
 1.09202439e+00 1.09275698e+00 1.09446359e+00 1.09711089e+00
 1.10183327e+00 1.10222727e+00 1.10331963e+00 1.10402333e+00
 1.10479043e+00 1.10751704e+00 1.11341879e+00 1.11600938e+00
 1.11832405e+00 1.12145563e+00 1.12431367e+00 1.12476125e+00
 1.12700945e+00 1.12961702e+00 1.13589019e+00 1.13692009e+00
 1.13762804e+00 1.14026502e+00 1.14308659e+00 1.14745219e+00
 1.14851031e+00 1.14894640e+00 1.15264080e+00 1.15571262e+00
 1.16287664e+00 1.16452902e+00 1.16592668e+00 1.17230099e+00
 1.17535302e+00 1.17688743e+00 1.18191275e+00 1.18382270e+00
 1.18748763e+00 1.19055064e+00 1.19247498e+00 1.19495837e+00
 1.19614163e+00 1.19901231e+00 1.20228812e+00 1.20244797e+00
 1.20266419e+00 1.20386263e+00 1.20868648e+00 1.21059855e+00
 1.21345370e+00 1.21986040e+00 1.22129303e+00 1.22255716e+00
 1.22545761e+00 1.22696707e+00 1.22916189e+00 1.23073260e+00
 1.24077808e+00 1.24326070e+00 1.24424218e+00 1.24872399e+00
 1.25077526e+00 1.25632355e+00 1.25992317e+00 1.26107076e+00
 1.26588224e+00 1.26728298e+00 1.27157574e+00 1.27378924e+00
 1.27499858e+00 1.27570736e+00 1.28389152e+00 1.28785565e+00
 1.28833270e+00 1.29084379e+00 1.29607137e+00 1.29772674e+00
 1.29932143e+00 1.30000506e+00 1.30434786e+00 1.30639132e+00
 1.31311790e+00 1.31486517e+00 1.32224828e+00 1.32266466e+00
 1.32857417e+00 1.33240594e+00 1.33485149e+00 1.34182572e+00
 1.34394090e+00 1.34514176e+00 1.34653785e+00 1.35289385e+00
 1.35420387e+00 1.35626549e+00 1.36441186e+00 1.37247861e+00
 1.37510688e+00 1.37989143e+00 1.38203498e+00 1.38298731e+00
 1.38344930e+00 1.39685961e+00 1.40225713e+00 1.40700198e+00
 1.41128014e+00 1.41609135e+00 1.42160907e+00 1.42194804e+00
 1.43164692e+00 1.43201370e+00 1.44984837e+00 1.45331195e+00
 1.46192342e+00 1.46600348e+00 1.46757802e+00 1.46982196e+00
 1.47374557e+00 1.49030298e+00 1.49403262e+00 1.49569090e+00
 1.49616977e+00 1.50025744e+00 1.50319713e+00 1.50567481e+00
 1.50594553e+00 1.51331941e+00 1.52454693e+00 1.52716591e+00
 1.53117865e+00 1.54059154e+00 1.54888551e+00 1.56520222e+00
 1.57107655e+00 1.58219676e+00 1.59375431e+00 1.60328994e+00
 1.61313933e+00 1.61405917e+00 1.62921998e+00 1.63179316e+00
 1.63591280e+00 1.63917265e+00 1.64341615e+00 1.64567953e+00
 1.65816493e+00 1.65852231e+00 1.65992450e+00 1.67352620e+00
 1.67690913e+00 1.68689629e+00 1.69487564e+00 1.69944747e+00
 1.69964986e+00 1.70787285e+00 1.72234613e+00 1.72798264e+00
 1.74134941e+00 1.74161659e+00 1.74603516e+00 1.74628012e+00
 1.75270233e+00 1.76340367e+00 1.78251090e+00 1.81308562e+00
 1.84654378e+00 1.85157026e+00 1.85274333e+00 1.87625061e+00
 1.92209439e+00 1.93946605e+00 1.94099602e+00 1.95211914e+00
 1.95747424e+00]",1.95747423514071,0.09467584602304233,,,,,,,,,
